［港澳台］,#genre#
云南|瑞丽频道,http://live.ynurl.com/video/s10021-rltv/index.m3u8
云南|施甸综合,http://live.ynurl.com/video/s10048-SDTV/index.m3u8
云南|文山市电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel17/playlist.m3u8
云南|文山州公共,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel8/playlist.m3u8
云南|文山综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8
云南|文山综合,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv
云南|西双版纳1,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel1/playlist.m3u8
云南|西双版纳2,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel3/playlist.m3u8
云南|新平综合,http://livebroadcast.ccwb.cn/live/w1615257519790969.m3u8
云南|砚山电视台,http://live.ynurl.com/video/s10020-ystv/index.m3u8
云南|砚山频道,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel16/playlist.m3u8
云南|镇雄电视台,http://livebroadcast.ccwb.cn/live/w1606722098119972.m3u8
贵州|贵州公共,http://live.qiyuevod.com/tyoetv/gztv.php?id=gzgg
贵州|贵州影视,http://live.qiyuevod.com/tyoetv/gztv.php?id=gzwy
贵州|贵州生活,http://live.qiyuevod.com/tyoetv/gztv.php?id=gzsh
贵州|贵州法治,http://live.qiyuevod.com/tyoetv/gztv.php?id=gzfz
贵州|贵州科教,http://live.qiyuevod.com/tyoetv/gztv.php?id=gzkj
贵州|贵州经济,http://live.qiyuevod.com/tyoetv/gztv.php?id=gzjj
贵州|贵州移动,http://live.qiyuevod.com/tyoetv/gztv.php?id=gzyd
贵州|金海湖电视台,http://pili-live-hls.jhh.ddcpc.cn/ddcpc-jhh/tv1050-1563865985.m3u8
贵州|松桃新闻,http://live.strmtzx.cn/stxw/sd/live.m3u8
贵州|松桃综艺,http://live.strmtzx.cn/stzy/sd/live.m3u8
贵州|正安综合,http://pili-live-hls.221.i2863.com/i2863-221/live_221_315303.m3u8
青海|安多卫视,http://stream.qhbtv.com/adws/sd/live.m3u8
青海|青海卫视,http://stream.qhbtv.com/qhws/playlist.m3u8
青海|青海综合,http://lmt.scqstv.com/live1/live1.m3u8
青海|青海经视,http://stream.qhbtv.com/qhsh/sd/live.m3u8
青海|青海都市,http://stream.qhbtv.com/qhds/sd/live.m3u8
青海|囊谦综合,http://pili-live-hls-qhnqapp2020.sobeylive.com/qhnqapp2020/qhnqtv01.m3u8
青海|西宁新闻,https://liveout.xntv.tv/a65jur/96iln2.m3u8
青海|西宁生活,https://liveout.xntv.tv/a65jur/90p2i1.m3u8
青海|门源综合,http://livecdn.dmqhyadmin.com/hls/xjmenyuan.m3u8
宁夏|宁夏公共,http://livepgc.cmc.ningxiahuangheyun.com/pgc/041867befe3dde090202f620ade5b87c.m3u8?
宁夏|吴忠公共,http://live.kanwz.net/ggpd/sd/live.m3u8
宁夏|银川公共,http://play-a2.quklive.com/live/1667883943560053.m3u8
宁夏|银川生活,http://play-a2.quklive.com/live/1667883987087179.m3u8
宁夏|银川文体,http://play-a2.quklive.com/live/1667884025738071.m3u8
吉林|吉林新闻综合,http://stream1.jlntv.cn/xcpd/sd/live.m3u8?_upt=ed8b01841531576074
吉林|吉林乡村,http://stream1.jlntv.cn/shpd/sd/live.m3u8?_upt=212b47d81531576020
吉林|吉林乡村,http://stream1.jlntv.cn/xcpd/sd/live.m3u8
吉林|吉林乡村,http://stream1.jlntv.cn/shpd/sd/live.m3u8
吉林|吉林山村,http://stream1.jlntv.cn/dspd/playlist.m3u8?_upt=a9a201ef1578416337
吉林|吉林七台,http://stream1.jlntv.cn/fzpd/sd/live.m3u8
吉林|吉林公共新闻,http://stream1.jlntv.cn/ggpd/playlist.m3u8
吉林|吉林公共新闻,http://stream1.jlntv.cn/dspd/sd/live.m3u8?_upt=4f4899d21531575987
吉林|吉林公共新闻,http://stream1.jlntv.cn/dspd/sd/live.m3u8
吉林|吉林公共,http://stream1.jlntv.cn/ggpd/sd/live.m3u8
吉林|辉南新闻综合,http://stream5.jlntv.cn/hn/sd/live.m3u8
吉林|桦甸综合,http://stream10.jlntv.cn/huadian/sd/live.m3u8
吉林|东辽综合,http://stream5.jlntv.cn/dl/sd/live.m3u8
吉林|东丰综合,http://stream5.jlntv.cn/df/sd/live.m3u8
吉林|东北戏曲,http://stream1.jlntv.cn/dbxq/sd/live.m3u8
吉林|白山公共,http://stream8.jlntv.cn/baishan2/playlist.m3u8
吉林|长白山电视台,http://stream8.jlntv.cn/cbstv/sd/live.m3u8
吉林|永吉综合频道,http://stream10.jlntv.cn/yongji/sd/live.m3u8
吉林|通化县综合,http://stream5.jlntv.cn/thx/sd/live.m3u8
吉林|龙井综合,http://stream8.jlntv.cn/ljtv/sd/live.m3u8
吉林|江源综合,http://stream10.jlntv.cn/jiangyuantv/sd/live.m3u8
辽宁|辽宁公共,http://42.176.185.28:9901/tsfile/live/1010_1.m3u8
辽宁|辽宁都市,http://42.176.185.28:9901/tsfile/live/1005_1.m3u8
辽宁|辽宁经济,http://42.176.185.28:9901/tsfile/live/1009_1.m3u8
辽宁|辽宁生活,http://42.176.185.28:9901/tsfile/live/1006_1.m3u8
辽宁|辽宁影视剧,http://42.176.185.28:9901/tsfile/live/1012_1.m3u8
辽宁|辽宁教育,http://42.176.185.28:9901/tsfile/live/1008_1.m3u8
辽宁|辽宁体育,http://42.176.185.28:9901/tsfile/live/1007_1.m3u8
辽宁|辽宁北方,http://42.176.185.28:9901/tsfile/live/1011_1.m3u8
辽宁|辽宁都市,http://218.25.44.2:8899/hls/47/index.m3u8
辽宁|辽宁经济,http://218.25.44.2:8899/hls/39/index.m3u8
辽宁|辽宁公共,http://218.25.44.2:8899/hls/40/index.m3u8
辽宁|辽宁影视,http://218.25.44.2:8899/hls/48/index.m3u8
辽宁|辽宁教育,http://218.25.44.2:8899/hls/51/index.m3u8
辽宁|辽宁生活,http://218.25.44.2:8899/hls/52/index.m3u8
辽宁|辽宁体育,http://218.25.44.2:8899/hls/53/index.m3u8
辽宁|辽宁北方,http://218.25.44.2:8899/hls/54/index.m3u8
辽宁|大连新闻综合,http://live.qiyuevod.com/tyoetv/titv.php?id=dlzh
辽宁|大连生活,http://live.qiyuevod.com/tyoetv/titv.php?id=dlsh
辽宁|大连文体,http://live.qiyuevod.com/tyoetv/titv.php?id=dlwt
辽宁|大连少儿,http://live.qiyuevod.com/tyoetv/titv.php?id=dlse
辽宁|沈阳新闻综合,http://218.25.44.2:8899/hls/20/index.m3u8
辽宁|锦州新闻综合,http://stream.jzgbdst.cn/1/sd/live.m3u8
辽宁|锦州教育,http://stream.jzgbdst.cn/2/sd/live.m3u8
辽宁|锦州三套,http://stream.jzgbdst.cn/3/sd/live.m3u8
新疆|霍尔果斯综合,http://117.190.118.175:9090/stream1/m2e2000.m3u8
新疆|吉木萨尔综合,http://218.31.201.189:9000/api/material/local/mnt/shiping1/prog_index.m3u8
新疆|可克达拉综合,http://test5.btzx.com.cn:80/live/kkdl.stream/playlist.m3u8
新疆|奎屯哈萨克语,http://218.84.12.186:8002/hls/main/playlist.m3u8
新疆|奎屯汉语综合,http://218.84.12.186:8001/hls/main/playlist.m3u8
新疆|石河子教育,http://124.88.144.73:1935/live/jiaoyu/playlist.m3u8
新疆|石河子经济生活,http://124.88.144.73:1935/live/dywt/playlist.m3u8
新疆|石河子新闻综合,http://124.88.144.73:1935/live/xwzh/playlist.m3u8
新疆|石河子影视文体,http://124.88.144.73:1935/live/jjsh/playlist.m3u8
新疆|伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8
新疆|伊犁汉语综合,http://110.153.180.106:55555/out_1/index.m3u8
新疆|伊犁经济法制,http://110.153.180.106:55555/out_4/index.m3u8
新疆|伊犁维吾尔,http://110.153.180.106:55555/out_2/index.m3u8
新疆|西藏卫视,http://live.qiyuevod.com/tyoetv/xztv.php?id=0
新疆|西藏卫视(藏语),http://live.qiyuevod.com/tyoetv/xztv.php?id=1
新疆|西藏影视文化,http://live.qiyuevod.com/tyoetv/xztv.php?id=2
内蒙古|内蒙古新闻,http://live.qiyuevod.com/tyoetv/nmgtv.php?id=nmgxw
内蒙古|内蒙古文体,http://live.qiyuevod.com/tyoetv/nmgtv.php?id=nmgwt
内蒙古|内蒙古农牧,http://live.qiyuevod.com/tyoetv/nmgtv.php?id=nmgnm
内蒙古|内蒙古生活,http://live.qiyuevod.com/tyoetv/nmgtv.php?id=nmgsh
内蒙古|内蒙古少儿,http://live.qiyuevod.com/tyoetv/nmgtv.php?id=nmgse
内蒙古|蒙古语文化,http://live.qiyuevod.com/tyoetv/nmgtv.php?id=mgywh
内蒙古|蒙古语卫视,http://live.qiyuevod.com/tyoetv/nmgtv.php?id=mgyws
内蒙古|内蒙新闻,http://1.183.178.135:8097/meytv/239.29.0.208:5000
内蒙古|内蒙经济,http://1.183.178.135:8097/meytv/239.29.0.212:5000
内蒙古|内蒙文体娱乐,http://1.183.178.135:8097/meytv/239.29.0.211:5000
内蒙古|内蒙农牧,http://1.183.178.135:8097/meytv/239.29.0.209:5000
内蒙古|内蒙少儿,http://1.183.178.135:8097/meytv/239.29.0.207:5000
内蒙古|内蒙蒙语,http://1.183.178.135:8097/meytv/239.29.0.210:5000
内蒙古|呼市都市,http://1.183.178.135:8097/meytv/239.29.0.36:5000
内蒙古|呼市新闻,http://1.183.178.135:8097/meytv/239.29.0.35:5000
内蒙古|呼市影视,http://1.183.178.135:8097/meytv/239.29.0.37:5000
内蒙古|包头经济,http://1.183.178.135:8097/meytv/239.29.0.204:5000
内蒙古|包头生活,http://1.183.178.135:8097/meytv/239.29.0.112:5000
内蒙古|包头新闻,http://1.183.178.135:8097/meytv/239.29.0.111:5000
内蒙古|乌海新闻,http://1.183.178.135:8097/meytv/239.29.0.11:5000
内蒙古|乌海都市,http://1.183.178.135:8097/meytv/239.29.0.12:5000
内蒙古|乌盟经济,http://1.183.178.135:8097/meytv/239.29.0.23:5000
内蒙古|乌盟新闻,http://1.183.178.135:8097/meytv/239.29.0.22:5000
内蒙古|乌盟生活,http://1.183.178.135:8097/meytv/239.29.0.24:5000
内蒙古|赤峰新闻,http://1.183.178.135:8097/meytv/239.29.0.13:5000
内蒙古|赤峰经济,http://1.183.178.135:8097/meytv/239.29.0.14:5000
内蒙古|赤峰影视,http://1.183.178.135:8097/meytv/239.29.0.15:5000
内蒙古|兴安新闻,http://1.183.178.135:8097/meytv/239.29.0.16:5000
内蒙古|兴安文化,http://1.183.178.135:8097/meytv/239.29.0.17:5000
内蒙古|兴安影视,http://1.183.178.135:8097/meytv/239.29.0.18:5000
内蒙古|通辽城市,http://1.183.178.135:8097/meytv/239.29.0.42:5000
内蒙古|通辽新闻,http://1.183.178.135:8097/meytv/239.29.0.41:5000
内蒙古|通辽蒙语,http://1.183.178.135:8097/meytv/239.29.0.40:5000
内蒙古|阿拉善新闻,http://1.183.178.135:8097/meytv/239.29.0.28:5000
内蒙古|阿拉善经济,http://1.183.178.135:8097/meytv/239.29.0.29:5000
内蒙古|呼伦贝尔新闻,http://1.183.178.135:8097/meytv/239.29.0.19:5000
内蒙古|呼伦贝尔文游,http://1.183.178.135:8097/meytv/239.29.0.20:5000
内蒙古|呼伦贝尔资讯,http://1.183.178.135:8097/meytv/239.29.0.21:5000
内蒙古|巴彦淖尔新闻,http://1.183.178.135:8097/meytv/239.29.0.25:5000
内蒙古|巴彦淖尔经济,http://1.183.178.135:8097/meytv/239.29.0.26:5000
内蒙古|巴彦淖尔影视,http://1.183.178.135:8097/meytv/239.29.0.27:5000
内蒙古|鄂尔多斯新闻,http://1.183.178.135:8097/meytv/239.29.0.30:5000
内蒙古|鄂尔多斯生活,http://1.183.178.135:8097/meytv/239.29.0.32:5000
内蒙古|鄂尔多斯经济,http://1.183.178.135:8097/meytv/239.29.0.31:5000
内蒙古|鄂尔多斯蒙语,http://1.183.178.135:8097/meytv/239.29.0.33:5000
内蒙古|锡林郭勒1,http://1.183.178.135:8097/meytv/239.29.0.38:5000
内蒙古|锡林郭勒2,http://1.183.178.135:8097/meytv/239.29.0.39:5000
内蒙古|苏尼特左旗,http://1.183.178.135:8097/meytv/239.29.0.190:5000
内蒙古|苏尼特右旗,http://1.183.178.135:8097/meytv/239.29.0.191:5000
内蒙古|乌拉特前旗,http://1.183.178.135:8097/meytv/239.29.0.150:5000
内蒙古|乌拉特中旗,http://1.183.178.135:8097/meytv/239.29.0.152:5000
内蒙古|乌拉特后旗,http://1.183.178.135:8097/meytv/239.29.0.151:5000
内蒙古|巴彦淖尔新闻综合,http://mmitv.top/test/tianma.php?id=bynrzh
内蒙古|巴彦淖尔经济生活,http://mmitv.top/test/tianma.php?id=bynrjj
内蒙古|巴彦淖尔影视娱乐,http://mmitv.top/test/tianma.php?id=bynrys
内蒙古|达茂综合频道,http://pili-live-hls.nmgapp12019.sobeylive.com/nmgapp12019/live162426298237692.m3u8
内蒙古|固阳综合频道,http://pili-live-hls.nmgapp12019.sobeylive.com/nmgapp12019/live160861109294211.m3u8
内蒙古|突泉综合频道,http://pili-live-hls.cyyapp2019.sobeylive.com/cyyapp2019/live162580132995542.m3u8
内蒙古|库伦旗电视台,http://pili-live-hls.nmgapp12019.sobeylive.com/nmgapp12019/live161942247484390.m3u8
内蒙古|奈曼旗电视台,http://pili-live-hls.nmgapp12019.sobeylive.com/nmgapp12019/live161888593025926.m3u8
内蒙古|准格尔旗电视台,http://pili-live-hls.nmgapp12019.sobeylive.com/nmgapp12019/live161802828375549.m3u8
内蒙古|鄂托克旗电视台,http://110.19.181.138:10080/hls/F509Rh7GR/F509Rh7GR_live.m3u8
内蒙古|察右前旗综合,http://pili-live-hls.nmgapp12019.sobeylive.com/nmgapp12019/live160073959279435.m3u8
内蒙古|鄂温克电视台,http://pili-live-hls.nmgapp12019.sobeylive.com/nmgapp12019/live162700604855057.m3u8
内蒙古|突泉综合,http://pili-live-hls.cyyapp2019.sobeylive.com/cyyapp2019/live160447331668536.m3u8
内蒙古|可克达拉综合,http://test5.btzx.com.cn/live/kkdl.stream/playlist.m3u8
黑龙江|哈尔滨新闻,http://stream.hrbtv.net/xwzh/sd/live.m3u8
黑龙江|哈尔滨影视,http://stream.hrbtv.net/yspd/sd/live.m3u8
黑龙江|哈尔滨生活,http://stream.hrbtv.net/shpd/sd/live.m3u8
黑龙江|哈尔滨娱乐,http://stream.hrbtv.net/ylpd/sd/live.m3u8
黑龙江|富裕综合,http://221.209.44.174:1980/hls/1001.m3u8

有线数字,#genre#

黑莓电影,http://111.40.196.32:443/PLTV/88888888/224/3221225610/1.m3u8
黑莓电影,http://111.40.196.29:443/PLTV/88888888/224/3221225610/1.m3u8
黑莓动画,http://111.40.196.29:443/PLTV/88888888/224/3221225628/1.m3u8
黑莓动画,http://111.40.196.37:443/PLTV/88888888/224/3221225628/1.m3u8
新片放映厅,http://hms184nc1972679575.live.aikan.miguvideo.com/wh7f454c46tw3655704731_-356850043/wd-virtuallive5100030975-150/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=118.239.16.214&timestamp=20230621215717&ContentId=265218930&timezone=UTC&mtv_session=c19529e8de950b6df1f3f1e044fcd802&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=b2040d05ff4c448b3178bbfb660332f7
IPTV-1,http://88888.55555.io:2345/udp/239.77.1.75:5146
IPTV-2,http://88888.55555.io:2345/udp/239.77.1.63:5146
IPTV-3,http://88888.55555.io:2345/udp/239.77.1.64:5146
IPTV-4,http://88888.55555.io:2345/udp/239.77.1.56:5146
华数-1,http://88888.55555.io:2345/udp/239.77.1.77:5146
华数-2,http://88888.55555.io:2345/udp/239.77.1.78:5146
华数-3,http://88888.55555.io:2345/udp/239.77.1.82:5146
华数-4,http://88888.55555.io:2345/udp/239.77.1.83:5146
华数-5,http://88888.55555.io:2345/udp/239.77.1.84:5146
华数-6,http://88888.55555.io:2345/udp/239.77.1.86:5146
华数-7,http://88888.55555.io:2345/udp/239.77.1.88:5146
华数-8,http://88888.55555.io:2345/udp/239.77.1.89:5146
华数-9,http://88888.55555.io:2345/udp/239.77.1.90:5146
华数-10,http://88888.55555.io:2345/udp/239.77.1.91:5146
爱情喜剧,http://111.40.196.38:443/PLTV/88888888/224/3221225616/1.m3u8
潮妈辣婆,http://111.40.196.29:443/PLTV/88888888/224/3221225680/1.m3u8
动作电影,http://111.40.196.37:443/PLTV/88888888/224/3221225620/1.m3u8
古装剧场,http://111.40.196.39:443/PLTV/88888888/224/3221225618/1.m3u8
热播精选,http://111.40.196.25:443/PLTV/88888888/224/3221225624/1.m3u8
军旅剧场,http://111.40.196.35:443/PLTV/88888888/224/3221225622/1.m3u8
精品纪录,http://111.40.196.29:443/PLTV/88888888/224/3221225630/1.m3u8
精品体育,http://111.40.196.37:443/PLTV/88888888/224/3221225608/1.m3u8
金牌综艺,http://111.40.196.29:443/PLTV/88888888/224/3221225650/1.m3u8
军事评论,http://111.40.196.31:443/PLTV/88888888/224/3221225634/1.m3u8
惊悚悬疑,http://111.40.196.32:443/PLTV/88888888/224/3221225638/1.m3u8
家庭剧场,http://111.40.196.29:443/PLTV/88888888/224/3221225626/1.m3u8
精品综合,http://111.40.196.29:443/PLTV/88888888/224/3221225632/1.m3u8
农业致富,http://111.40.196.37:443/PLTV/88888888/224/3221225636/1.m3u8
武搏世界,http://111.40.196.31:443/PLTV/88888888/224/3221225664/1.m3u8
中国功夫,http://111.40.196.38:443/PLTV/88888888/224/3221225678/1.m3u8
优视影院,http://117.175.83.170:8888/rtp/239.11.0.172:5140
经典影视,http://117.175.83.170:8888/rtp/239.11.0.173:5140
热播剧场,http://117.175.83.170:8888/rtp/239.11.0.171:5140
精品大剧,http://117.175.83.170:8888/rtp/239.11.0.150:5140
家庭影院,http://117.175.83.170:8888/rtp/239.11.0.179:5140
舞蹈世界,http://117.175.83.170:8888/rtp/239.11.0.174:5140
电影天地,http://117.175.83.170:8888/rtp/239.11.0.177:5140
经典剧场,http://117.175.83.170:8888/rtp/239.11.0.178:5140
第一电影,http://117.175.83.170:8888/rtp/239.11.0.180:5140
文化教育,http://117.175.83.170:8888/rtp/239.11.0.183:5140
风云体育,http://117.175.83.170:8888/rtp/239.11.0.184:5140
时尚音乐,http://117.175.83.170:8888/rtp/239.11.0.188:5140
真4K,http://117.175.83.170:8888/rtp/239.11.0.122:5140
测试,http://117.175.83.170:8888/rtp/239.11.0.120:5140
看电影,http://117.175.83.170:8888/rtp/239.11.0.191:5140
CHC高清电影,http://111.20.40.170/PLTV/88888893/224/3221226463/index.m3u8
CHC家庭影院,http://111.20.40.170/PLTV/88888893/224/3221226462/index.m3u8
CHC动作电影,http://111.20.40.170/PLTV/88888893/224/3221226465/index.m3u8
IPTV淘精彩,http://happy2015.synology.me:4000/rtp/239.3.1.178:8001
IPTV萌宠TV,http://happy2015.synology.me:4000/rtp/239.3.1.102:8001
IPTV淘Baby,http://happy2015.synology.me:4000/rtp/239.3.1.238:8001
IPTV淘剧场,http://happy2015.synology.me:4000/rtp/239.3.1.95:8001
IPTV淘电影,http://happy2015.synology.me:4000/rtp/239.3.1.250:8001
IPTV淘娱乐,http://happy2015.synology.me:4000/rtp/239.3.1.100:8001
茶,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226808/index.m3u8
时尚,http://player2.juyun.tv/camera/80238159.m3u8
乐游,http://60.208.16.27:1505/gudou.php?id=364&id=quanjishiHD_7000
乐游,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=18998910474&ptoken=SZESNUL4i2PcZZKV1JA9jw%3D%3D&pserialnumber=63eee104cf9602bf&cid=860&id=quanjishiHD_7000
求索纪录,http://60.208.16.27:1505/gudou.php?id=364&id=QSJLHD_7000
求索纪录,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=18998910474&ptoken=SZESNUL4i2PcZZKV1JA9jw%3D%3D&pserialnumber=63eee104cf9602bf&cid=860&id=QSJLHD_7000
求索.科学,http://60.208.16.27:1505/gudou.php?id=364&id=qiusuokexueHD_7000
求索.动物,http://60.208.16.27:1505/gudou.php?id=364&id=QSDWHD_7000
求索.动物,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=18998910474&ptoken=SZESNUL4i2PcZZKV1JA9jw%3D%3D&pserialnumber=63eee104cf9602bf&cid=860&id=QSDWHD_7000
求索.生活,http://60.208.16.27:1505/gudou.php?id=364&id=1612
求索.生活,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=18998910474&ptoken=SZESNUL4i2PcZZKV1JA9jw%3D%3D&pserialnumber=63eee104cf9602bf&cid=860&id=1612
魅力足球,http://60.208.16.27:1505/gudou.php?id=364&id=meiliyinyueHD_7000
CCTV电视指南,http://111.20.40.160/PLTV/88888893/224/3221226987/index.m3u8
CCTV电视指南,http://111.20.40.162/PLTV/88888893/224/3221226987/index.m3u8
CCTV电视指南,http://111.20.40.163/PLTV/88888893/224/3221226987/index.m3u8
CCTV电视指南,http://111.20.40.166/PLTV/88888893/224/3221226987/index.m3u8
CCTV电视指南,http://111.20.40.167/PLTV/88888893/224/3221226987/index.m3u8
CCTV电视指南,http://111.20.40.172/PLTV/88888893/224/3221226987/index.m3u8
CCTV电视指南,http://111.20.40.173/PLTV/88888893/224/3221226987/index.m3u8
CCTV风云音乐,http://111.20.40.162/PLTV/88888893/224/3221226953/index.m3u8
CCTV风云音乐,http://111.20.40.163/PLTV/88888893/224/3221226953/index.m3u8
CCTV风云音乐,http://111.20.40.164/PLTV/88888893/224/3221226953/index.m3u8
CCTV风云音乐,http://111.20.40.165/PLTV/88888893/224/3221226953/index.m3u8
CCTV风云音乐,http://111.20.40.166/PLTV/88888893/224/3221226953/index.m3u8
CCTV风云音乐,http://111.20.40.167/PLTV/88888893/224/3221226953/index.m3u8
CCTV风云音乐,http://111.20.40.170/PLTV/88888893/224/3221226953/index.m3u8
CCTV风云音乐,http://111.20.40.171/PLTV/88888893/224/3221226953/index.m3u8
CCTV风云音乐,http://111.20.40.172/PLTV/88888893/224/3221226953/index.m3u8
CCTV风云音乐,http://111.20.40.173/PLTV/88888893/224/3221226953/index.m3u8
CCTV第一剧场,http://111.20.40.160/PLTV/88888893/224/3221226959/index.m3u8
CCTV第一剧场,http://111.20.40.162/PLTV/88888893/224/3221226959/index.m3u8
CCTV第一剧场,http://111.20.40.163/PLTV/88888893/224/3221226959/index.m3u8
CCTV第一剧场,http://111.20.40.166/PLTV/88888893/224/3221226959/index.m3u8
CCTV第一剧场,http://111.20.40.167/PLTV/88888893/224/3221226959/index.m3u8
